id_venta,producto,precio,cantidad,fecha_venta,categoria
1100,22,205,5.0,1970-01-01 00:00:00.000000321,1
1211,13,335,7.0,1970-01-01 00:00:00.000000321,1
1352,20,1035,3.0,1970-01-01 00:00:00.000000321,1
1576,25,910,4.0,1970-01-01 00:00:00.000000321,1
2111,21,724,2.0,1970-01-01 00:00:00.000000321,2
2253,27,1544,12.0,1970-01-01 00:00:00.000000321,2
2421,21,2536,11.0,1970-01-01 00:00:00.000000321,2
703,12,782,8.0,1970-01-01 00:00:00.000000333,0
1055,18,904,11.0,1970-01-01 00:00:00.000000333,1
1718,5,1550,10.0,1970-01-01 00:00:00.000000333,1
1976,25,2535,7.0,1970-01-01 00:00:00.000000333,1
2392,29,2347,9.0,1970-01-01 00:00:00.000000333,2
2586,17,2447,2.0,1970-01-01 00:00:00.000000333,2
2675,3,1965,6.0,1970-01-01 00:00:00.000000333,2
184,16,1935,10.0,1970-01-01 00:00:00.000000345,0
798,24,1362,3.0,1970-01-01 00:00:00.000000345,0
813,12,970,3.0,1970-01-01 00:00:00.000000345,0
974,16,2212,7.0,1970-01-01 00:00:00.000000345,0
1252,20,2488,4.0,1970-01-01 00:00:00.000000345,1
1634,2,2440,12.0,1970-01-01 00:00:00.000000345,1
1867,15,363,9.0,1970-01-01 00:00:00.000000345,1
2447,10,871,5.0,1970-01-01 00:00:00.000000345,2
2976,17,2112,9.0,1970-01-01 00:00:00.000000345,2
413,12,1582,7.0,1970-01-01 00:00:00.000000356,0
566,8,2548,8.0,1970-01-01 00:00:00.000000356,0
775,1,313,7.0,1970-01-01 00:00:00.000000356,0
1727,15,1771,2.0,1970-01-01 00:00:00.000000356,1
1769,4,2477,2.0,1970-01-01 00:00:00.000000356,1
2109,23,1168,8.0,1970-01-01 00:00:00.000000356,2
2385,3,2395,4.0,1970-01-01 00:00:00.000000356,2
2459,23,494,2.0,1970-01-01 00:00:00.000000356,2
2556,17,2259,10.0,1970-01-01 00:00:00.000000356,2
2640,7,1063,9.0,1970-01-01 00:00:00.000000356,2
2757,10,1477,7.0,1970-01-01 00:00:00.000000356,2
293,12,1065,9.0,1970-01-01 00:00:00.000000010,0
511,19,1633,1.0,1970-01-01 00:00:00.000000010,0
881,19,1527,3.0,1970-01-01 00:00:00.000000010,0
936,8,284,2.0,1970-01-01 00:00:00.000000010,0
1160,22,642,2.0,1970-01-01 00:00:00.000000010,1
1460,22,2090,9.0,1970-01-01 00:00:00.000000010,1
1598,5,91,5.0,1970-01-01 00:00:00.000000010,1
1849,4,774,9.0,1970-01-01 00:00:00.000000010,1
2386,17,1814,7.0,1970-01-01 00:00:00.000000010,2
57,11,111,12.0,1970-01-01 00:00:00.000000022,0
144,16,0,3.0,1970-01-01 00:00:00.000000022,0
640,0,271,7.0,1970-01-01 00:00:00.000000022,0
863,12,2138,9.0,1970-01-01 00:00:00.000000022,0
1101,13,924,11.0,1970-01-01 00:00:00.000000022,1
1163,20,2523,7.0,1970-01-01 00:00:00.000000022,1
1235,18,56,7.0,1970-01-01 00:00:00.000000022,1
1367,15,2466,8.0,1970-01-01 00:00:00.000000022,1
1797,15,1941,9.0,1970-01-01 00:00:00.000000022,1
1880,22,1052,5.0,1970-01-01 00:00:00.000000022,1
2036,17,323,4.0,1970-01-01 00:00:00.000000022,2
2140,7,2367,7.0,1970-01-01 00:00:00.000000022,2
2658,26,388,3.0,1970-01-01 00:00:00.000000022,2
322,9,30,6.0,1970-01-01 00:00:00.000000034,0
532,9,708,4.0,1970-01-01 00:00:00.000000034,0
1379,4,97,5.0,1970-01-01 00:00:00.000000034,1
1865,18,2196,5.0,1970-01-01 00:00:00.000000034,1
2662,29,1744,10.0,1970-01-01 00:00:00.000000034,2
2846,17,2382,10.0,1970-01-01 00:00:00.000000034,2
555,1,2541,9.0,1970-01-01 00:00:00.000000046,0
1110,22,609,10.0,1970-01-01 00:00:00.000000046,1
1131,13,346,5.0,1970-01-01 00:00:00.000000046,1
1324,2,167,5.0,1970-01-01 00:00:00.000000046,1
1636,25,1152,6.0,1970-01-01 00:00:00.000000046,1
1656,25,1099,7.0,1970-01-01 00:00:00.000000046,1
2197,10,2022,6.0,1970-01-01 00:00:00.000000046,2
2867,10,352,9.0,1970-01-01 00:00:00.000000046,2
31,19,23,8.0,1970-01-01 00:00:00.000000058,0
175,1,214,2.0,1970-01-01 00:00:00.000000058,0
455,1,2167,11.0,1970-01-01 00:00:00.000000058,0
1469,4,9,8.0,1970-01-01 00:00:00.000000058,1
2090,7,1172,9.0,1970-01-01 00:00:00.000000058,2
2206,17,134,7.0,1970-01-01 00:00:00.000000058,2
2682,29,1020,7.0,1970-01-01 00:00:00.000000058,2
2689,23,1625,9.0,1970-01-01 00:00:00.000000058,2
1086,25,1321,9.0,1970-01-01 00:00:00.000000070,1
1194,2,1494,1.0,1970-01-01 00:00:00.000000070,1
1555,18,948,3.0,1970-01-01 00:00:00.000000070,1
2332,29,1419,11.0,1970-01-01 00:00:00.000000070,2
2849,23,1003,11.0,1970-01-01 00:00:00.000000070,2
303,12,875,11.0,1970-01-01 00:00:00.000000082,0
561,19,2008,11.0,1970-01-01 00:00:00.000000082,0
876,8,2118,6.0,1970-01-01 00:00:00.000000082,0
1596,25,742,6.0,1970-01-01 00:00:00.000000082,1
1906,25,2511,8.0,1970-01-01 00:00:00.000000082,1
2210,7,1030,11.0,1970-01-01 00:00:00.000000082,2
130,0,1789,3.0,1970-01-01 00:00:00.000000094,0
542,9,100,9.0,1970-01-01 00:00:00.000000094,0
1020,22,1440,2.0,1970-01-01 00:00:00.000000094,1
1264,2,365,6.0,1970-01-01 00:00:00.000000094,1
1392,20,920,8.0,1970-01-01 00:00:00.000000094,1
2687,10,738,11.0,1970-01-01 00:00:00.000000094,2
2949,23,1772,10.0,1970-01-01 00:00:00.000000094,2
1023,20,1450,1.0,1970-01-01 00:00:00.000000106,1
1197,15,2412,10.0,1970-01-01 00:00:00.000000106,1
1641,13,727,5.0,1970-01-01 00:00:00.000000106,1
2597,10,1447,1.0,1970-01-01 00:00:00.000000106,2
67,11,236,12.0,1970-01-01 00:00:00.000000118,0
265,1,1736,12.0,1970-01-01 00:00:00.000000118,0
313,12,1318,1.0,1970-01-01 00:00:00.000000118,0
1267,15,2122,7.0,1970-01-01 00:00:00.000000118,1
1447,15,1194,9.0,1970-01-01 00:00:00.000000118,1
2020,7,791,6.0,1970-01-01 00:00:00.000000118,2
2337,10,2026,9.0,1970-01-01 00:00:00.000000118,2
2348,26,1308,11.0,1970-01-01 00:00:00.000000118,2
42,9,1895,11.0,1970-01-01 00:00:00.000000130,0
62,9,900,11.0,1970-01-01 00:00:00.000000130,0
989,19,1856,7.0,1970-01-01 00:00:00.000000130,0
1553,20,2201,10.0,1970-01-01 00:00:00.000000130,1
1640,22,906,4.0,1970-01-01 00:00:00.000000130,1
1975,18,431,6.0,1970-01-01 00:00:00.000000130,1
2144,3,20,11.0,1970-01-01 00:00:00.000000130,2
2277,10,1518,7.0,1970-01-01 00:00:00.000000130,2
2818,26,710,1.0,1970-01-01 00:00:00.000000130,2
128,24,2492,6.0,1970-01-01 00:00:00.000000142,0
1029,4,947,5.0,1970-01-01 00:00:00.000000142,1
1414,2,2229,10.0,1970-01-01 00:00:00.000000142,1
1471,13,2190,8.0,1970-01-01 00:00:00.000000142,1
1959,4,2180,2.0,1970-01-01 00:00:00.000000142,1
2106,17,227,1.0,1970-01-01 00:00:00.000000142,2
2734,3,2462,5.0,1970-01-01 00:00:00.000000142,2
2893,27,1113,3.0,1970-01-01 00:00:00.000000142,2
458,24,457,7.0,1970-01-01 00:00:00.000000154,0
663,12,62,4.0,1970-01-01 00:00:00.000000154,0
1647,15,1115,10.0,1970-01-01 00:00:00.000000154,1
427,11,1560,6.0,1970-01-01 00:00:00.000000166,0
759,19,2158,11.0,1970-01-01 00:00:00.000000166,0
1077,15,364,5.0,1970-01-01 00:00:00.000000166,1
1223,20,2222,3.0,1970-01-01 00:00:00.000000166,1
1465,18,1609,8.0,1970-01-01 00:00:00.000000166,1
1579,4,1774,5.0,1970-01-01 00:00:00.000000166,1
2145,3,2076,9.0,1970-01-01 00:00:00.000000166,2
2380,7,1776,2.0,1970-01-01 00:00:00.000000166,2
2879,23,1255,12.0,1970-01-01 00:00:00.000000166,2
181,19,187,8.0,1970-01-01 00:00:00.000000178,0
529,19,1665,6.0,1970-01-01 00:00:00.000000178,0
546,8,2150,10.0,1970-01-01 00:00:00.000000178,0
567,11,2526,8.0,1970-01-01 00:00:00.000000178,0
948,24,1906,6.0,1970-01-01 00:00:00.000000178,0
1001,24,1088,9.0,1970-01-01 00:00:00.000000178,0
1126,25,2314,1.0,1970-01-01 00:00:00.000000178,1
1325,18,2059,6.0,1970-01-01 00:00:00.000000178,1
1470,22,174,3.0,1970-01-01 00:00:00.000000178,1
1492,14,2307,10.0,1970-01-01 00:00:00.000000178,1
1834,2,1349,6.0,1970-01-01 00:00:00.000000178,1
1840,22,1781,9.0,1970-01-01 00:00:00.000000178,1
1897,15,1057,3.0,1970-01-01 00:00:00.000000178,1
2520,7,2580,10.0,1970-01-01 00:00:00.000000178,2
2626,17,1502,8.0,1970-01-01 00:00:00.000000178,2
2759,23,2201,7.0,1970-01-01 00:00:00.000000178,2
69,19,2420,11.0,1970-01-01 00:00:00.000000190,0
370,0,2418,8.0,1970-01-01 00:00:00.000000190,0
628,24,748,11.0,1970-01-01 00:00:00.000000190,0
706,8,1106,7.0,1970-01-01 00:00:00.000000190,0
980,0,1975,6.0,1970-01-01 00:00:00.000000190,0
1586,25,1165,5.0,1970-01-01 00:00:00.000000190,1
1989,4,639,7.0,1970-01-01 00:00:00.000000190,1
2135,3,893,4.0,1970-01-01 00:00:00.000000190,2
2342,29,1324,2.0,1970-01-01 00:00:00.000000190,2
2581,21,823,9.0,1970-01-01 00:00:00.000000190,2
2843,27,1656,8.0,1970-01-01 00:00:00.000000190,2
2921,21,2524,8.0,1970-01-01 00:00:00.000000190,2
471,19,1013,10.0,1970-01-01 00:00:00.000000202,0
626,8,869,11.0,1970-01-01 00:00:00.000000202,0
653,12,193,8.0,1970-01-01 00:00:00.000000202,0
742,9,1735,6.0,1970-01-01 00:00:00.000000202,0
1393,20,2503,11.0,1970-01-01 00:00:00.000000202,1
1504,2,1097,2.0,1970-01-01 00:00:00.000000202,1
1639,4,2332,11.0,1970-01-01 00:00:00.000000202,1
1832,14,2240,12.0,1970-01-01 00:00:00.000000202,1
2064,28,2359,7.0,1970-01-01 00:00:00.000000202,2
75,1,1706,5.0,1970-01-01 00:00:00.000000214,0
729,19,1610,3.0,1970-01-01 00:00:00.000000214,0
1731,13,2319,3.0,1970-01-01 00:00:00.000000214,1
2339,23,1956,7.0,1970-01-01 00:00:00.000000214,2
2663,27,497,10.0,1970-01-01 00:00:00.000000214,2
2869,23,583,9.0,1970-01-01 00:00:00.000000214,2
112,9,2509,9.0,1970-01-01 00:00:00.000000226,0
793,12,696,2.0,1970-01-01 00:00:00.000000226,0
1061,13,324,11.0,1970-01-01 00:00:00.000000226,1
2167,10,523,3.0,1970-01-01 00:00:00.000000226,2
2833,27,2523,9.0,1970-01-01 00:00:00.000000226,2
15,1,1248,6.0,1970-01-01 00:00:00.000000238,0
1059,4,1457,9.0,1970-01-01 00:00:00.000000238,1
1624,2,729,9.0,1970-01-01 00:00:00.000000238,1
1887,15,934,2.0,1970-01-01 00:00:00.000000238,1
2230,7,1937,10.0,1970-01-01 00:00:00.000000238,2
2451,21,1086,2.0,1970-01-01 00:00:00.000000238,2
222,9,2219,1.0,1970-01-01 00:00:00.000000250,0
800,0,435,3.0,1970-01-01 00:00:00.000000250,0
1594,2,1214,8.0,1970-01-01 00:00:00.000000250,1
1752,14,875,7.0,1970-01-01 00:00:00.000000250,1
2320,7,2203,8.0,1970-01-01 00:00:00.000000250,2
108,24,1249,1.0,1970-01-01 00:00:00.000000262,0
917,11,1382,8.0,1970-01-01 00:00:00.000000262,0
1088,5,444,9.0,1970-01-01 00:00:00.000000262,1
1128,5,2355,2.0,1970-01-01 00:00:00.000000262,1
1216,25,988,2.0,1970-01-01 00:00:00.000000262,1
1386,25,1082,7.0,1970-01-01 00:00:00.000000262,1
1597,15,388,3.0,1970-01-01 00:00:00.000000262,1
1652,14,32,11.0,1970-01-01 00:00:00.000000262,1
1767,15,1697,1.0,1970-01-01 00:00:00.000000262,1
1968,5,1806,2.0,1970-01-01 00:00:00.000000262,1
2845,3,899,10.0,1970-01-01 00:00:00.000000262,2
301,19,1626,6.0,1970-01-01 00:00:00.000000274,0
497,11,638,4.0,1970-01-01 00:00:00.000000274,0
559,19,1048,2.0,1970-01-01 00:00:00.000000274,0
894,16,1204,12.0,1970-01-01 00:00:00.000000274,0
1416,25,1666,1.0,1970-01-01 00:00:00.000000274,1
1728,5,1960,11.0,1970-01-01 00:00:00.000000274,1
2355,3,516,8.0,1970-01-01 00:00:00.000000274,2
2429,23,2388,6.0,1970-01-01 00:00:00.000000274,2
2574,28,1282,5.0,1970-01-01 00:00:00.000000274,2
2764,28,2410,11.0,1970-01-01 00:00:00.000000274,2
2905,3,1053,2.0,1970-01-01 00:00:00.000000274,2
1337,15,490,2.0,1970-01-01 00:00:00.000000286,1
1794,2,1608,12.0,1970-01-01 00:00:00.000000286,1
2457,10,1981,8.0,1970-01-01 00:00:00.000000286,2
2513,27,505,8.0,1970-01-01 00:00:00.000000286,2
120,0,1672,6.0,1970-01-01 00:00:00.000000298,0
1273,20,2040,8.0,1970-01-01 00:00:00.000000298,1
1318,5,2557,6.0,1970-01-01 00:00:00.000000298,1
1473,20,2187,1.0,1970-01-01 00:00:00.000000298,1
1807,15,1170,4.0,1970-01-01 00:00:00.000000298,1
1907,15,1238,1.0,1970-01-01 00:00:00.000000298,1
1996,25,359,9.0,1970-01-01 00:00:00.000000298,1
2422,29,1514,10.0,1970-01-01 00:00:00.000000298,2
2511,21,1359,5.0,1970-01-01 00:00:00.000000298,2
2863,27,2297,5.0,1970-01-01 00:00:00.000000298,2
76,8,1304,10.0,1970-01-01 00:00:00.000000310,0
122,9,1646,12.0,1970-01-01 00:00:00.000000310,0
494,16,2074,5.0,1970-01-01 00:00:00.000000310,0
506,8,794,6.0,1970-01-01 00:00:00.000000310,0
1520,22,1939,8.0,1970-01-01 00:00:00.000000310,1
1876,25,1080,4.0,1970-01-01 00:00:00.000000310,1
2605,3,1078,3.0,1970-01-01 00:00:00.000000310,2
2899,23,761,1.0,1970-01-01 00:00:00.000000310,2
2961,21,769,3.0,1970-01-01 00:00:00.000000310,2
1236,25,711,11.0,1970-01-01 00:00:00.000000322,1
1429,4,83,8.0,1970-01-01 00:00:00.000000322,1
1853,20,2323,1.0,1970-01-01 00:00:00.000000322,1
2414,28,1253,5.0,1970-01-01 00:00:00.000000322,2
2951,21,2341,6.0,1970-01-01 00:00:00.000000322,2
2990,27,1562,11.0,1970-01-01 00:00:00.000000322,2
167,11,123,6.0,1970-01-01 00:00:00.000000334,0
1274,2,637,9.0,1970-01-01 00:00:00.000000334,1
1530,22,1223,2.0,1970-01-01 00:00:00.000000334,1
2038,26,15,5.0,1970-01-01 00:00:00.000000334,2
2204,28,1832,12.0,1970-01-01 00:00:00.000000334,2
231,19,959,9.0,1970-01-01 00:00:00.000000346,0
240,0,2123,7.0,1970-01-01 00:00:00.000000346,0
486,8,1508,11.0,1970-01-01 00:00:00.000000346,0
639,19,1355,7.0,1970-01-01 00:00:00.000000346,0
743,12,447,8.0,1970-01-01 00:00:00.000000346,0
1139,4,736,10.0,1970-01-01 00:00:00.000000346,1
1161,13,2582,2.0,1970-01-01 00:00:00.000000346,1
1893,20,2340,3.0,1970-01-01 00:00:00.000000346,1
2309,23,470,3.0,1970-01-01 00:00:00.000000346,2
2424,28,1804,4.0,1970-01-01 00:00:00.000000346,2
235,1,328,6.0,1970-01-01 00:00:00.000000357,0
418,24,316,8.0,1970-01-01 00:00:00.000000357,0
909,19,925,5.0,1970-01-01 00:00:00.000000357,0
1583,20,130,9.0,1970-01-01 00:00:00.000000357,1
1837,15,104,9.0,1970-01-01 00:00:00.000000357,1
2276,17,2230,9.0,1970-01-01 00:00:00.000000357,2
2696,17,186,4.0,1970-01-01 00:00:00.000000357,2
2913,27,2587,7.0,1970-01-01 00:00:00.000000357,2
2930,7,1446,6.0,1970-01-01 00:00:00.000000357,2
